bookID,title,authors,rating,num_pages,year,
7148,Mythographi Graeci 1: Apollodori Bibliotheca  Apollodori epitoma  Procli excerpta ex cycli epici carminibus  Pediasmi libellus de duodecim Herculis...Graecorum et Romanorum Teubneriana,Meg Cabot,4.05,357,2004,
7149,Theogony / Works and Days,Meg Cabot,4.05,358,2004,
7150,The Works and Days/Theogony,Meg Cabot,4.05,358,2004,
7151,Theogony/Works and Days/Shield,Meg Cabot,4.05,358,2004,
7152,The Works and Days/Theogony/The Shield of Herakles,Megan McDonald/Peter H. Reynolds,4.05,358,2004,
7153,The Poems,Megan McDonald/Peter H. Reynolds,4.05,358,2004,
7154,Theogonia  Opera et Dies  Scutum  Fragmenta Selecta (Classical Texts),Megan McDonald/Peter H. Reynolds,4.05,358,2004,
7155,Works of Hesiod and the Homeric Hymns,Megan McDonald/Peter H. Reynolds,4.05,358,2004,
7156,The Georgics of Virgil,Megan McDonald/Peter H. Reynolds,4.05,358,2004,
7157,The Death of Virgil,Megan McDonald/Peter H. Reynolds,4.06,358,2004,
7158,The Eclogues of Virgil,Megan Whalen Turner,4.06,358,2004,
7159,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Megan Whalen Turner,4.06,358,2004,
7160,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Megan Whalen Turner,4.06,358,2004,
7161,Waterfront: A Walk Around Manhattan,Megan Whalen Turner,4.06,358,2004,
7162,The DC Comics Encyclopedia,Mel Odom,4.06,358,2004,
7163,The Marvel Encyclopedia,Melania G. Mazzucco/Virginia Jewiss,4.06,358,2004,
7164,Reinventing Jesus: How Contemporary Skeptics Miss the Real Jesus and Mislead Popular Culture,Melanie Rawn/Kate Elliott/Jennifer Roberson,4.06,358,2004,
7165,The Great Gatsby,Melinda Curtis,4.06,358,2004,
7166,Daniel Deronda,Melinda Haynes,4.06,358,2004,
7167,King Leopold's Ghost,Melinda Long/David Shannon,4.06,358,2004,
7168,The End of Days (The Earth Chronicles  #7),Melissa de la Cruz,4.06,358,2004,
7169,Mating in Captivity: Reconciling the Erotic and the Domestic,Melissa de la Cruz,4.06,358,2004,
7170,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,Melissa de la Cruz,4.06,358,2004,
7171,The Evolution Of Desire: Strategies of Human Mating,Melissa Kantor,4.06,358,2004,
7172,Middlesex,Melissa M. Garcia,4.06,358,2004,
7173,The Liberated Bride,Melissa Wiley/Renée Graef,4.06,358,2004,
7174,Plan of Attack,Meljean Brook,4.06,358,2004,
7175,The Commanders,Melody Carlson,4.06,358,2004,
7176,Veil: The Secret Wars of the CIA 1981-1987,Melody Malmberg/Walt Disney Company,4.06,359,2004,
7177,Shadow: Five Presidents and the Legacy of Watergate,Mercedes Lackey,4.06,359,2004,
7178,The Brethren: Inside the Supreme Court,Mercedes Lackey,4.06,359,2004,
7179,Katy and the Big Snow (Book & Cassette),Mercedes Lackey,4.06,359,2004,
7180,Left Behind (Left Behind  #1),Mercedes Lackey,4.06,359,2004,
7181,Armageddon: The Cosmic Battle of the Ages (Left Behind  #11),Mercedes Lackey,4.06,359,2004,
7182,Desecration (Left Behind  #9),Mercedes Lackey,4.06,359,2004,
7183,Nicolae (Left Behind  #3),Mercedes Lackey,4.06,359,2004,
7184,Banker to the Poor: Micro-Lending and the Battle Against World Poverty,Mercedes Lackey,4.06,359,2004,
7185,Working with Emotional Intelligence,Mercedes Lackey,4.06,360,2004,
7186,On Intelligence,Mercedes Lackey,4.06,360,2004,
7187,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,Mercedes Lackey,4.06,360,2004,
7188,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,Mercedes Lackey,4.06,360,2004,
7189,Artificial Intelligence: A Modern Approach,Mercedes Lackey,4.06,360,2004,
7190,"Most Likely to Succeed at Work: How Work Is Just Like High School -- Crib Notes for Getting Along and Getting Ahead Amidst Bullies  Teachers' Pets  Cheerleaders  and Other Members of the ""Class""",Mercedes Lackey,4.06,360,2004,
7191,Walking with the Wind: A Memoir of the Movement,Mercedes Lackey,4.06,360,2004,
7192,Jackie After Jack: Portrait of the Lady,Mercedes Lackey,4.06,360,2004,
7193,To Battle the Gods (Jalav  Amazon Warrior  #5),Mercedes Lackey,4.06,360,2004,
7194,A Tale of Love and Darkness,Mercedes Lackey,4.06,360,2004,
7195,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,Mercedes Lackey,4.06,360,2004,
7196,Not Even Wrong: The Failure of String Theory and the Search for Unity in Physical Law,Mercedes Lackey,4.06,360,2004,
7197,Boy  Were  We Wrong About Dinosaurs!,Mercedes Lackey,4.06,360,2004,
7198,There Is Nothing Wrong with You: Going Beyond Self-Hate,Mercedes Lackey,4.06,360,2004,
7199,Dead Wrong (Joanna Brady  #12),Mercedes Lackey,4.06,360,2004,
7200,Sixty Million Frenchmen Can't Be Wrong,Mercedes Lackey,4.06,360,2004,
7201,The Perfect Wrong Note: Learning to Trust Your Musical Self,Mercedes Lackey,4.06,360,2004,
7202,In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo,Mercedes Lackey,4.06,360,2004,
7203,Acts of Faith,Mercedes Lackey,4.06,360,2004,
7204,Simple Acts of Faith: Heartwarming Stories of One Life Touching Another,Mercedes Lackey,4.06,360,2004,
7205,The Cross From A Distance: Atonement In Mark's Gospel,Mercedes Lackey,4.06,360,2004,
7206,Cults in Our Midst: The Continuing Fight Against Their Hidden Menace,Mercedes Lackey/Ellen Guon,4.06,360,2004,
7207,Mortals,Mercedes Lackey/Eric Flint/Dave Freer,4.06,360,2004,
7208,Whites,Mercedes Lackey/Larry Dixon,4.06,360,2004,
7209,Hasta que te encuentre,Mercedes Lackey/Larry Dixon,4.06,360,2004,
7210,Howards End,Mercedes Lackey/Roberta Gellis,4.06,360,2004,
7211,Women  Cats: The History of a Love Affair,Mercedes Lackey/Rosemary Edghill,4.06,361,2004,
7212,EULIS! The History of Love,Mercedes Lackey/Rosemary Edghill,4.06,361,2004,
7213,Secretos De Familia,Mercedes Lackey/Rosemary Edghill,4.06,361,2004,
7214,Accidental Empires,Mercedes Lackey/Rosemary Edghill/Sarah A. Hoyt/Tanya Huff/Fiona Patton/Janni Lee Simner/Mickey Zucker Reichert/Judith Tarr/Larry Dixon/Michael Z. Williamson/Nancy Asire/Richard Lee Byers/Brenda Cooper/Stephanie D. Shaver/Kate Paulk/Michael Longcor/Ben Ohlander,4.06,361,2004,
7215,The Complete ACOA Sourcebook: Adult Children of Alcoholics at Home  at Work and in Love,Mercedes Lackey/Tanith Lee/C.E. Murphy,4.06,361,2004,
7216,Bury the Chains,Mercedes Lackey/Tanya Huff/Mickey Zucker Reichert/Michelle Sagara West/Gary A. Braunbeck/John Helfers/Elisabeth Waters/Lawrence Schimel/Mark Shepherd/Janni Lee Simner/Richard Lee Byers/Josepha Sherman/Larry Dixon/John Yezeguielian/Mel White/Stephanie D. Shaver/Kristin Schwengel/Ben Ohlander/Philip M. Austin,4.06,361,2004,
7217,Bury the Chains,Mercer Mayer,4.06,362,2004,
7218,On Christian Belief (Works of Saint Augustine),Meredith Daneman,4.06,362,2004,
7219,Mary Stewart's Merlin Trilogy (Arthurian Saga  #1-3),Meredith Fletcher,4.06,362,2004,
7220,Touch Not the Cat,Merlin Donald,4.06,362,2004,
7221,The Gabriel Hounds,Merlin Holland,4.06,362,2004,
7222,The Wicked Day (Arthurian Saga  #4),Merline Lovelace,4.06,362,2004,
7223,The Moonspinners,Mervyn Peake,4.06,362,2004,
7224,This Rough Magic,Mian Mian/Andrea Lingenfelter,4.06,362,2004,
7225,Nine Coaches Waiting,Miasha,4.06,362,2004,
7226,Airs Above the Ground,Michael      Casey/Redwood Kardon/Douglas Hansen,4.06,362,2004,
7227,Madam  Will You Talk?,Michael     Lewis/Glenn Stout,4.06,362,2004,
7228,The Night of Wishes,Michael   Barber,4.06,362,2004,
7229,Mirror in the Mirror,Michael   Lewis,4.06,362,2004,
7230,The Greek's Royal Mistress (Princess Brides  #2),Michael   Lewis,4.06,362,2004,
7231,La Cantatrice chauve / La Leçon,Michael   Lewis,4.06,362,2004,
7232,Death of a Perfect Wife (Hamish Macbeth  #4),Michael   Lewis,4.06,362,2004,
7233,Cold Sleep (Cold Series #1),Michael   Lewis,4.06,362,2004,
7234,The Restless Sleep: Inside New York City's Cold Case Squad,Michael   Lewis,4.06,362,2004,
7235,L'Étranger,Michael  Howard/David LeBlanc,4.06,362,2004,
7236,La caída,Michael  Wood,4.06,363,2004,
7237,Le Premier homme,Michael A. Stackpole/Jan Strnad/Ryder Windham/Jordi Ensign/John Nadeau/Gary Erskine,4.06,363,2004,
7238,Noces,Michael Azerrad,4.06,363,2004,
7239,How to Be a Perfect Stranger: The Essential Religious Etiquette Handbook,Michael B. Oren,4.06,363,2004,
7240,The Basic Political Writings,Michael Baur/Steven Baur/James S. Spiegel,4.06,363,2004,
7241,Henri Rousseau: Jungles in Paris,Michael C. Feathers,4.06,363,2004,
7242,Julie  or the New Heloise,Michael C.J. Putnam,4.06,363,2004,
7243,Anesthesiology Review,Michael Chabon,4.06,363,2004,
7244,Faust  Part Two,Michael Chabon,4.06,363,2004,
7245,The Jew of Malta,Michael Chabon,4.06,363,2004,
7246,The Trumpeter of Krakow,Michael Chabon,4.06,363,2004,
7247,Numerical Recipes in C: The Art of Scientific Computing,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,4.06,364,2004,
7248,Numerical Recipes Example Book C++: The Art of Scientific Computing,Michael Connelly,4.06,364,2004,
7249,Numerical Recipes: Example Book C,Michael Connelly,4.06,364,2004,
7250,Eugene Onegin,Michael Connelly,4.06,364,2004,
7251,Eugene Onegin,Michael Connelly,4.06,364,2004,
7252,Eugene Onegin,Michael Connelly,4.06,364,2004,
7253,Eugene Onegin,Michael Connelly,4.06,364,2004,
7254,Eugene Onegin: A Novel in Verse (Vol. 1),Michael Connelly,4.06,364,2004,
7255,Eugene Onegin  Vol. II (Commentary),Michael Connelly,4.06,364,2004,
7256,Eugene Onegin: A Novel in Verse,Michael Connelly,4.06,364,2004,
7257,Eugene Onegin,Michael Connelly/Buck Schirner,4.06,364,2004,
7258,Data Structures and Algorithms in Java,Michael Connelly/Dick Hill,4.06,364,2004,
7259,Data Structures and Algorithm Analysis in C++,Michael Connelly/Dick Hill,4.06,364,2004,
7260,Data Structures and Algorithms in C++,Michael Connelly/Dick Hill,4.06,364,2004,
7261,Data Structures and Abstractions with Java,Michael Connelly/Dick Hill,4.06,364,2004,
7262,Data Structures and Algorithm Analysis in C,Michael Connelly/Len Cariou,4.06,365,2004,
7263,Data Structures and Algorithms in C++,Michael Connelly/Len Cariou,4.06,365,2004,
7264,Algorithms in C  Parts 1-4: Fundamentals  Data Structures  Sorting  Searching,Michael Connelly/Otto Penzler,4.06,365,2004,
7265,Savage Stone Age Sticker Book (Horrible Histories),Michael Craft,4.06,365,2004,
7266,The Girl  the Dragon  and the Wild Magic (Rhianna  #1),Michael Craft,4.06,365,2004,
7267,Wildfire (Drinker of Souls: Wild Magic  #2),Michael Craft,4.06,365,2004,
7268,A Sudden Wild Magic,Michael Craft,4.06,365,2004,
7269,Wild Magic (Drinker of Souls: Wild Magic  #1),Michael Crichton,4.06,365,2004,
7270,Exile's Children (Exiles  #1),Michael Crichton,4.06,366,2004,
7271,Lords of the Sky,Michael Crichton,4.06,366,2004,
7272,On a Dark Night I Left My Silent House,Michael Crichton,4.06,366,2004,
7273,Selected Writings,Michael Crichton,4.06,366,2004,
7274,The Essential Augustine,Michael Crichton,4.06,366,2004,
7275,A Mortal Bane (Magdalene La Batarde  #1),Michael Crichton,4.06,366,2004,
7276,Crimes Against Nature: How George W. Bush and His Corporate Pals Are Plundering the Country and Hijacking Our Democracy,Michael Crichton,4.06,366,2004,
7277,A Lie and a Libel: The History of the Protocols of the Elders of Zion,Michael Crichton,4.06,366,2004,
7278,Citizen X: Killer Department,Michael Crichton,4.06,366,2004,
7279,A Mulligan for Bobby Jobe: A Novel,Michael Crichton,4.06,366,2004,
7280,Close Range,Michael Crichton,4.06,367,2004,
7281,Accordion Crimes,Michael Crichton,4.06,367,2004,
7282,Heart Songs and Other Stories,Michael Crichton,4.06,367,2004,
7283,Cider,Michael Crichton,4.06,367,2004,
7284,Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment,Michael Crichton/Anne-Marie Martin,4.06,367,2004,
7285,Shamanism: Archaic Techniques of Ecstasy,Michael Crichton/Chris Noth/Anthony Heald,4.06,367,2004,
7286,Images and Symbols: Studies in Religious Symbolism,Michael Crichton/Stephen Lang/Anthony Heald/Blair Brown,4.06,367,2004,
7287,The Myth of the Eternal Return or  Cosmos and History,Michael Cunningham,4.06,367,2004,
7288,Youth Without Youth & Other Novellas (Romanian Literature & Thought in Translation),Michael Cunningham,4.06,367,2004,
7289,Bengal Nights,Michael D. Coe,4.06,368,2004,
7290,Myth and Reality,Michael D. Lyman,4.06,368,2004,
7291,Dark Intimacy: Hope for Those in Difficult Prayer-Experiences,Michael D. Lyman/Gary W. Potter,4.06,368,2004,
7292,As Eve Said to the Serpent: On Landscape  Gender  and Art,Michael D. Oates/Larbi Oukada,4.06,368,2004,
7293,River of Shadows: Eadweard Muybridge and the Technological Wild West,Michael Dorris,4.06,368,2004,
7294,Wanderlust: A History of Walking,Michael E. Doyle,4.06,368,2004,
7295,Storming the Gates of Paradise: Landscapes for Politics,Michael Eliot Howard,4.06,368,2004,
7296,Situationist International Anthology: Revised and Expanded Edition,Michael Ende/Heike Schwarzbauer/Rick Takvorian/Regina Kehn/Regina Jehn,4.06,368,2004,
7297,Leaving the 20th Century: The Incomplete Work of the Situationist International,Michael Ende/J. Maxwell Brownjohn,4.06,368,2004,
7298,Barrel Fever and Other Stories,Michael F. Roizen/Mehmet C. Oz,4.06,368,2004,
7299,The Birth of Venus,Michael F. Roizen/Mehmet C. Oz,4.06,368,2004,
7300,One Hundred Years of Solitude,Michael Gray,4.06,368,2004,
7301,Gabriel García Márquez: One Hundred Years of Solitude,Michael H. Jackson,4.06,368,2004,
7302,Far Afield,Michael Hanlon,4.06,368,2004,
7303,The Steps (Steps  #1),Michael Herr,4.06,368,2004,
7304,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,Michael J. Bradley,4.06,368,2004,
7305,The Eden Express: A Memoir of Insanity,Michael J. Davey/Duncan Wu,4.06,368,2004,
7306,A Wicked Gentleman (Cavendish Square  #1),Michael J. Gelb,4.06,368,2004,
7307,A Picture Book of Thomas Jefferson (Picture Book Biographies) (Picture Book Biography),Michael J. Lyons,4.06,368,2004,
7308,Bound In Blood: The Erotic Journey of a Vampire,Michael J. Mauboussin,4.06,368,2004,
7309,On Vital Reserves,Michael J. Nelson,4.06,368,2004,
7310,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,4.06,368,2004,
7311,The Titan's Curse (Percy Jackson and the Olympians  #3),Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,4.07,368,2004,
7312,The Sea of Monsters (Percy Jackson and the Olympians  #2),Michael J. Nelson/Pop Ink/Charles S. Anderson Design Company,4.07,368,2004,
7313,The Lightning Thief (Percy Jackson and the Olympians  #1),Michael Jan Friedman,4.07,368,2004,
7314,The Lightning Thief (Percy Jackson and the Olympians  #1),Michael Jecks,4.07,368,2004,
7315,When Santa Fell to Earth,Michael Jecks,4.07,368,2004,
7316,Inkheart (Inkworld  #1),Michael K. Brett-Surman/Thomas R. Holtz Jr./Bob Walters,4.07,368,2004,
7317,Inkspell (Inkworld  #2),Michael Korda,4.07,368,2004,
7318,Ghosthunters and the Incredibly Revolting Ghost (Ghosthunters  #1),Michael Koryta,4.07,368,2004,
7319,Ghosthunters and the Muddy Monster of Doom! (Ghosthunters  #4),Michael L. Perlis/Carla Jungquist/Michael T. Smith,4.07,368,2004,
7320,The Metaphysical Club,Michael Littlefield,4.07,368,2004,
7321,Vulcan's Forge (Philip Mercer  #1),Michael Marshall Smith,4.07,368,2004,
7322,Pandora's Curse (Philip Mercer #4),Michael Marshall Smith,4.07,368,2004,
7323,Charon's Landing (Philip Mercer  #2),Michael Moorcock,4.07,368,2004,
7324,The Medusa Stone (Philip Mercer  #3),Michael Moorcock,4.07,368,2004,
7325,River Of Ruin (Philip Mercer  #5),Michael Moorcock,4.07,368,2004,
7326,Deep Fire Rising (Philip Mercer  #6),Michael Moorcock,4.07,368,2004,
7327,And the Band Played On: Politics  People  and the AIDS Epidemic,Michael Moorcock/Walter Simonson/Mark Reeve/John Ridgway,4.07,368,2004,
7328,The Band Played Dixie: Race and the Liberal Conscience at Ole Miss,Michael Morpurgo/Michael Foreman,4.07,368,2004,
7329,La mezzanine,Michael Morpurgo/Michael Foreman,4.07,368,2004,
7330,Checkpoint,Michael Munn,4.07,368,2004,
7331,Double Fold: Libraries and the Assault on Paper,Michael Neill,4.07,368,2004,
7332,A Box of Matches,Michael Nelson,4.07,368,2004,
7333,Dark Star Safari: Overland from Cairo to Cape Town,Michael O. Tunnell/Lloyd Alexander,4.07,368,2004,
7334,Dark Star Safari: Overland from Cairo to Cape Town,Michael Ochs/Patrick Javault/Ulrike Wasel,4.07,368,2004,
7335,The Magicians' Guild (Black Magician Trilogy  #1),Michael Ondaatje,4.07,368,2004,
7336,The Novice (Black Magician Trilogy  #2),Michael Parenti,4.07,368,2004,
7337,The High Lord (Black Magician Trilogy  #3),Michael Pollan,4.07,368,2004,
7338,The Magicians' Guild (Black Magician Trilogy  #1),Michael Pollan,4.07,368,2004,
7339,Stone Age Economics,Michael Pollan/Scott Brick,4.07,368,2004,
7340,"How ""Natives"" Think: About Captain Cook  For Example",Michael R. French/Ron Powers/James D. Bradley,4.07,368,2004,
7341,The Use and Abuse of Biology: An Anthropological Critique of Sociobiology,Michael R. Phillips,4.07,368,2004,
7342,Historical Metaphors and Mythical Realities: Structure in the Early History of the Sandwich Islands Kingdom,Michael Rabiger,4.07,368,2004,
7343,Legacy of the Darksword (The Darksword  #4),Michael S.  Smith/Diane Dorrans Saeks,4.07,368,2004,
7344,When Rain Clouds Gather,Michael S. Reynolds,4.07,368,2004,
7345,Election,Michael Shaara,4.07,368,2004,
7346,Joe College,Michael Shaara,4.07,368,2004,
7347,A Void,Michael Shaara/Stephen Hoye,4.07,368,2004,
7348,Things: A Story of the Sixties; A Man Asleep,Michael Spring/William Golding,4.07,368,2004,
7349,W  or the Memory of Childhood,Michael Streissguth,4.07,368,2004,
7350,Species of Spaces and Other Pieces,Michael Swanwick,4.07,368,2004,
7351,The Daring Young Man on the Flying Trapeze and Other Stories,Michael Syvanen/Clarence I. Kado,4.07,368,2004,
7352,My Name is Aram,Michael T. Goodrich/Roberto Tamassia,4.07,368,2004,
7353,Karate Is a Thing of the Spirit,Michael Teitelbaum/Ron Zalme,4.07,368,2004,
7354,La disparition,Michael Vitez/Tom Gralish/Sylvester Stallone,4.07,368,2004,
7355,Las Noches Blancas. El Jugador. Un Ladrón Honrado. (Sepan Cuantos  #259),Michael W. Dean,4.07,368,2004,
7356,Los hermanos Karamazov,Michael Wharton,4.07,368,2004,
7357,Crime and Punishment,Michaela Muntean/Pascal Lemaître,4.07,368,2004,
7358,I Wish That I Had Duck Feet,Michel de Montaigne,4.07,368,2004,
7359,And to Think That I Saw It on Mulberry Street,Michel de Montaigne/Donald M. Frame,4.07,368,2004,
7360,I'm the One That I Want,Michel de Montaigne/J.M. Cohen,4.07,368,2004,
7361,Am I That Name?: Feminism And The Category Of Women In History,Michel de Montaigne/M.A. Screech,4.07,368,2004,
7362,Zazie in the Metro,Michel de Montaigne/M.A. Screech,4.07,368,2004,
7363,The Blue Flowers,Michel Faber,4.07,368,2004,
7364,Witch Grass,Michel Foucault/Robert Hurley,4.07,368,2004,
7365,The Last Days,Michel Foucault/Robert Hurley,4.07,368,2004,
7366,The Flight of Icarus,Michel Foucault/Robert Hurley,4.07,368,2004,
7367,Heartsnatcher,Michela Wrong,4.07,368,2004,
7368,Dead Souls,Michele K. Spike,4.07,368,2004,
7369,Diary of a Madman and Other Stories,Michelle Feynman,4.07,368,2004,
7370,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Michelle Lovric,4.07,368,2004,
7371,Proust's Way: A Field Guide to In Search of Lost Time,Michelle Lovric/Lisa Pentreath,4.07,368,2004,
7372,Marcel Proust: A Life,Michelle Sagara,4.07,368,2004,
7373,Within a Budding Grove  Volume 2 (Remembrance of Things Past  #3),Michelle Sagara/Michelle Sagara West,4.07,368,2004,
7374,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Michelle Tea,4.07,368,2004,
